earth.x	earth.y	moon.x	moon.y
10.359308	-3930659.999978	384999153.997008	320090399.999878
10.379154	-3938189.999978	384999152.376310	320703599.999878
10.398999	-3945719.999978	384999150.755612	321316799.999878
10.418845	-3953249.999978	384999149.134914	321929999.999878
10.438690	-3960779.999978	384999147.514216	322543199.999878
10.458536	-3968309.999978	384999145.893518	323156399.999878
10.478381	-3975839.999978	384999144.272820	323769599.999878
10.498227	-3983369.999977	384999142.652122	324382799.999878
10.518072	-3990899.999977	384999141.031424	324995999.999878
10.537918	-3998429.999977	384999139.410726	325609199.999878
10.557763	-4005959.999977	384999137.790028	326222399.999878
10.577608	-4013489.999977	384999136.169330	326835599.999878
10.597454	-4021019.999977	384999134.548632	327448799.999878
10.617299	-4028549.999977	384999132.927934	328061999.999878
10.637145	-4036079.999977	384999131.307236	328675199.999878
10.656990	-4043609.999977	384999129.686538	329288399.999878
10.676836	-4051139.999976	384999128.065840	329901599.999878
10.696681	-4058669.999976	384999126.445142	330514799.999878
10.716527	-4066199.999976	384999124.824444	331127999.999878
10.736372	-4073729.999976	384999123.203746	331741199.999878
10.756217	-4081259.999976	384999121.583048	332354399.999878
10.776063	-4088789.999976	384999119.962350	332967599.999878
10.795908	-4096319.999976	384999118.341652	333580799.999878
10.815754	-4103849.999976	384999116.720954	334193999.999878
10.835599	-4111379.999976	384999115.100256	334807199.999878
10.855445	-4118909.999975	384999113.479558	335420399.999878
10.875290	-4126439.999975	384999111.858860	336033599.999878
10.895136	-4133969.999975	384999110.238162	336646799.999878
10.914981	-4141499.999975	384999108.617464	337259999.999878
10.934827	-4149029.999975	384999106.996766	337873199.999878
10.954672	-4156559.999975	384999105.376068	338486399.999878
10.974517	-4164089.999975	384999103.755370	339099599.999878
10.994363	-4171619.999975	384999102.134672	339712799.999878
11.014208	-4179149.999975	384999100.513974	340325999.999878
11.034054	-4186679.999974	384999098.893276	340939199.999878
11.053899	-4194209.999974	384999097.272578	341552399.999878
11.073745	-4201739.999974	384999095.651880	342165599.999878
11.093590	-4209269.999974	384999094.031182	342778799.999878
11.113436	-4216799.999974	384999092.410484	343391999.999878
11.133281	-4224329.999974	384999090.789787	344005199.999878
11.153126	-4231859.999974	384999089.169089	344618399.999878
11.172972	-4239389.999974	384999087.548391	345231599.999878
11.192817	-4246919.999974	384999085.927693	345844799.999878
11.212663	-4254449.999973	384999084.306995	346457999.999878
11.232508	-4261979.999973	384999082.686297	347071199.999878
11.252354	-4269509.999973	384999081.065599	347684399.999878
11.272199	-4277039.999973	384999079.444901	348297599.999878
11.292045	-4284569.999973	384999077.824203	348910799.999878
11.311890	-4292099.999973	384999076.203505	349523999.999878
11.331736	-4299629.999973	384999074.582807	350137199.999878
11.351581	-4307159.999973	384999072.962109	350750399.999878
11.371426	-4314689.999973	384999071.341411	351363599.999878
11.391272	-4322219.999972	384999069.720713	351976799.999878
11.411117	-4329749.999972	384999068.100015	352589999.999878
11.430963	-4337279.999972	384999066.479317	353203199.999878
11.450808	-4344809.999972	384999064.858619	353816399.999878
11.470654	-4352339.999972	384999063.237921	354429599.999878
11.490499	-4359869.999972	384999061.617223	355042799.999878
11.510345	-4367399.999972	384999059.996525	355655999.999878
11.530190	-4374929.999972	384999058.375827	356269199.999878
11.550035	-4382459.999972	384999056.755129	356882399.999878
11.569881	-4389989.999971	384999055.134431	357495599.999878
11.589726	-4397519.999971	384999053.513733	358108799.999878
11.609572	-4405049.999971	384999051.893035	358721999.999878
11.629417	-4412579.999971	384999050.272337	359335199.999878
11.649263	-4420109.999971	384999048.651639	359948399.999878
11.669108	-4427639.999971	384999047.030941	360561599.999878
11.688954	-4435169.999971	384999045.410243	361174799.999878
11.708799	-4442699.999971	384999043.789545	361787999.999878
11.728645	-4450229.999971	384999042.168847	362401199.999878
11.748490	-4457759.999970	384999040.548149	363014399.999878
11.768335	-4465289.999970	384999038.927451	363627599.999878
11.788181	-4472819.999970	384999037.306753	364240799.999878
11.808026	-4480349.999970	384999035.686055	364853999.999878
11.827872	-4487879.999970	384999034.065357	365467199.999878
11.847717	-4495409.999970	384999032.444659	366080399.999878
11.867563	-4502939.999970	384999030.823961	366693599.999878
11.887408	-4510469.999970	384999029.203263	367306799.999878
11.907254	-4517999.999970	384999027.582565	367919999.999878
11.927099	-4525529.999969	384999025.961868	368533199.999878
11.946944	-4533059.999969	384999024.341170	369146399.999878
11.966790	-4540589.999969	384999022.720472	369759599.999878
11.986635	-4548119.999969	384999021.099774	370372799.999878
12.006481	-4555649.999969	384999019.479076	370985999.999878
12.026326	-4563179.999969	384999017.858378	371599199.999878
12.046172	-4570709.999969	384999016.237680	372212399.999878
12.066017	-4578239.999969	384999014.616982	372825599.999878
12.085863	-4585769.999969	384999012.996284	373438799.999878
12.105708	-4593299.999968	384999011.375586	374051999.999878
12.125554	-4600829.999968	384999009.754888	374665199.999878
12.145399	-4608359.999968	384999008.134190	375278399.999878
12.165244	-4615889.999968	384999006.513492	375891599.999878
12.185090	-4623419.999968	384999004.892794	376504799.999878
12.204935	-4630949.999968	384999003.272096	377117999.999878
12.224781	-4638479.999968	384999001.651398	377731199.999878
12.244626	-4646009.999968	384999000.030700	378344399.999878
12.264472	-4653539.999968	384998998.410002	378957599.999878
12.284317	-4661069.999967	384998996.789304	379570799.999878
12.304163	-4668599.999967	384998995.168606	380183999.999878
12.324008	-4676129.999967	384998993.547908	380797199.999878
12.343854	-4683659.999967	384998991.927210	381410399.999878
12.363699	-4691189.999967	384998990.306512	382023599.999878
12.383544	-4698719.999967	384998988.685814	382636799.999878
12.403390	-4706249.999967	384998987.065116	383249999.999878
12.423235	-4713779.999967	384998985.444418	383863199.999878
12.443081	-4721309.999967	384998983.823720	384476399.999878
12.462926	-4728839.999966	384998982.203022	385089599.999878
12.482772	-4736369.999966	384998980.582324	385702799.999878
12.502617	-4743899.999966	384998978.961626	386315999.999878
12.522463	-4751429.999966	384998977.340928	386929199.999878
12.542308	-4758959.999966	384998975.720230	387542399.999878
12.562153	-4766489.999966	384998974.099532	388155599.999878
12.581999	-4774019.999966	384998972.478834	388768799.999878
12.601844	-4781549.999966	384998970.858136	389381999.999878
12.621690	-4789079.999966	384998969.237438	389995199.999878
12.641535	-4796609.999965	384998967.616740	390608399.999878
12.661381	-4804139.999965	384998965.996042	391221599.999878
12.681226	-4811669.999965	384998964.375344	391834799.999878
12.701072	-4819199.999965	384998962.754646	392447999.999878
12.720917	-4826729.999965	384998961.133949	393061199.999878
12.740763	-4834259.999965	384998959.513251	393674399.999878
12.760608	-4841789.999965	384998957.892553	394287599.999878
12.780453	-4849319.999965	384998956.271855	394900799.999878
12.800299	-4856849.999965	384998954.651157	395513999.999878
12.820144	-4864379.999964	384998953.030459	396127199.999878
12.839990	-4871909.999964	384998951.409761	396740399.999878
12.859835	-4879439.999964	384998949.789063	397353599.999878
12.879681	-4886969.999964	384998948.168365	397966799.999878
12.899526	-4894499.999964	384998946.547667	398579999.999878
12.919372	-4902029.999964	384998944.926969	399193199.999878
12.939217	-4909559.999964	384998943.306271	399806399.999878
12.959062	-4917089.999964	384998941.685573	400419599.999878
12.978908	-4924619.999964	384998940.064875	401032799.999878
12.998753	-4932149.999963	384998938.444177	401645999.999878
13.018599	-4939679.999963	384998936.823479	402259199.999878
13.038444	-4947209.999963	384998935.202781	402872399.999878
13.058290	-4954739.999963	384998933.582083	403485599.999878
13.078135	-4962269.999963	384998931.961385	404098799.999878
13.097981	-4969799.999963	384998930.340687	404711999.999878
13.117826	-4977329.999963	384998928.719989	405325199.999878
13.137672	-4984859.999963	384998927.099291	405938399.999878
13.157517	-4992389.999963	384998925.478593	406551599.999878
13.177362	-4999919.999962	384998923.857895	407164799.999878
13.197208	-5007449.999962	384998922.237197	407777999.999878
13.217053	-5014979.999962	384998920.616499	408391199.999878
13.236899	-5022509.999962	384998918.995801	409004399.999878
13.256744	-5030039.999962	384998917.375103	409617599.999878
13.276590	-5037569.999962	384998915.754405	410230799.999878
13.296435	-5045099.999962	384998914.133707	410843999.999878
13.316281	-5052629.999962	384998912.513009	411457199.999878
13.336126	-5060159.999962	384998910.892311	412070399.999878
13.355971	-5067689.999961	384998909.271613	412683599.999878
13.375817	-5075219.999961	384998907.650915	413296799.999878
13.395662	-5082749.999961	384998906.030217	413909999.999878
13.415508	-5090279.999961	384998904.409519	414523199.999878
13.435353	-5097809.999961	384998902.788821	415136399.999878
13.455199	-5105339.999961	384998901.168123	415749599.999878
13.475044	-5112869.999961	384998899.547425	416362799.999878
13.494890	-5120399.999961	384998897.926727	416975999.999878
13.514735	-5127929.999961	384998896.306030	417589199.999878
13.534581	-5135459.999960	384998894.685332	418202399.999878
13.554426	-5142989.999960	384998893.064634	418815599.999878
13.574271	-5150519.999960	384998891.443936	419428799.999878
13.594117	-5158049.999960	384998889.823238	420041999.999878
13.613962	-5165579.999960	384998888.202540	420655199.999878
13.633808	-5173109.999960	384998886.581842	421268399.999878
13.653653	-5180639.999960	384998884.961144	421881599.999878
13.673499	-5188169.999960	384998883.340446	422494799.999878
13.693344	-5195699.999960	384998881.719748	423107999.999878
13.713190	-5203229.999959	384998880.099050	423721199.999878
13.733035	-5210759.999959	384998878.478352	424334399.999878
13.752880	-5218289.999959	384998876.857654	424947599.999878
13.772726	-5225819.999959	384998875.236956	425560799.999878
13.792571	-5233349.999959	384998873.616258	426173999.999878
13.812417	-5240879.999959	384998871.995560	426787199.999878
13.832262	-5248409.999959	384998870.374862	427400399.999878
13.852108	-5255939.999959	384998868.754164	428013599.999878
13.871953	-5263469.999958	384998867.133466	428626799.999878
13.891799	-5270999.999958	384998865.512768	429239999.999878
13.911644	-5278529.999958	384998863.892070	429853199.999878
13.931490	-5286059.999958	384998862.271372	430466399.999878
13.951335	-5293589.999958	384998860.650674	431079599.999878
13.971180	-5301119.999958	384998859.029976	431692799.999878
13.991026	-5308649.999958	384998857.409278	432305999.999878
14.010871	-5316179.999958	384998855.788580	432919199.999878
14.030717	-5323709.999958	384998854.167882	433532399.999878
14.050562	-5331239.999957	384998852.547184	434145599.999878
14.070408	-5338769.999957	384998850.926486	434758799.999878
14.090253	-5346299.999957	384998849.305788	435371999.999878
14.110099	-5353829.999957	384998847.685090	435985199.999878
14.129944	-5361359.999957	384998846.064392	436598399.999878
14.149789	-5368889.999957	384998844.443694	437211599.999878
14.169635	-5376419.999957	384998842.822996	437824799.999878
14.189480	-5383949.999957	384998841.202298	438437999.999878
14.209326	-5391479.999957	384998839.581600	439051199.999878
14.229171	-5399009.999956	384998837.960902	439664399.999878
14.249017	-5406539.999956	384998836.340204	440277599.999878
14.268862	-5414069.999956	384998834.719506	440890799.999878
14.288708	-5421599.999956	384998833.098808	441503999.999878
14.308553	-5429129.999956	384998831.478110	442117199.999878
14.328399	-5436659.999956	384998829.857413	442730399.999878
14.348244	-5444189.999956	384998828.236715	443343599.999878
14.368089	-5451719.999956	384998826.616017	443956799.999878
14.387935	-5459249.999956	384998824.995319	444569999.999878
14.407780	-5466779.999955	384998823.374621	445183199.999878
14.427626	-5474309.999955	384998821.753923	445796399.999878
14.447471	-5481839.999955	384998820.133225	446409599.999878
14.467317	-5489369.999955	384998818.512527	447022799.999878
14.487162	-5496899.999955	384998816.891829	447635999.999878
14.507008	-5504429.999955	384998815.271131	448249199.999878
14.526853	-5511959.999955	384998813.650433	448862399.999878
14.546698	-5519489.999955	384998812.029735	449475599.999878
14.566544	-5527019.999955	384998810.409037	450088799.999878
14.586389	-5534549.999954	384998808.788339	450701999.999878
14.606235	-5542079.999954	384998807.167641	451315199.999878
14.626080	-5549609.999954	384998805.546943	451928399.999878
14.645926	-5557139.999954	384998803.926245	452541599.999878
14.665771	-5564669.999954	384998802.305547	453154799.999878
14.685617	-5572199.999954	384998800.684849	453767999.999878
14.705462	-5579729.999954	384998799.064151	454381199.999878
14.725308	-5587259.999954	384998797.443453	454994399.999878
14.745153	-5594789.999954	384998795.822755	455607599.999878
14.764998	-5602319.999953	384998794.202057	456220799.999878
14.784844	-5609849.999953	384998792.581359	456833999.999878
14.804689	-5617379.999953	384998790.960661	457447199.999878
14.824535	-5624909.999953	384998789.339963	458060399.999878
14.844380	-5632439.999953	384998787.719265	458673599.999878
14.864226	-5639969.999953	384998786.098567	459286799.999878
14.884071	-5647499.999953	384998784.477869	459899999.999878
14.903917	-5655029.999953	384998782.857171	460513199.999878
14.923762	-5662559.999953	384998781.236473	461126399.999878
14.943607	-5670089.999952	384998779.615775	461739599.999878
14.963453	-5677619.999952	384998777.995077	462352799.999878
14.983298	-5685149.999952	384998776.374379	462965999.999878
15.003144	-5692679.999952	384998774.753681	463579199.999878
15.022989	-5700209.999952	384998773.132983	464192399.999878
15.042835	-5707739.999952	384998771.512285	464805599.999878
15.062680	-5715269.999952	384998769.891587	465418799.999878
15.082526	-5722799.999952	384998768.270889	466031999.999878
15.102371	-5730329.999952	384998766.650191	466645199.999878
15.122217	-5737859.999951	384998765.029494	467258399.999878
15.142062	-5745389.999951	384998763.408796	467871599.999878
